gID,gName,rDate,rAge,price,dlcCount
11615,Redemption: Saints And Sinners,2016-11-18,0,2.99,0
11616,GAROU: MARK OF THE WOLVES,2016-12-06,0,9.99,0
11617,Toonstruck,2016-11-15,0,9.99,0
11618,FIRMA,2016-11-18,0,12.99,0
11619,Ohr,2016-12-02,0,5.99,0
11620,Sentinels,2017-01-31,0,0,0
11621,High Fidelity,2016-11-09,0,0,0
11622,DeathCrank,2016-12-07,0,0,0
11623,The Spookening,2016-11-01,0,0,0
11624,Dishonored 2,2016-11-11,17,59.99,0
11625,Siegecraft Commander,2017-01-17,0,0,0
11626,Revolve,2017-02-14,0,0,0
11627,Motorsport Manager,2016-11-09,0,34.99,1
11628,Caretaker Retribution,2016-12-15,0,0,0
11629,Creeper World Anniversary Edition,2016-11-16,0,4.99,0
11630,Creeper World 2 Anniversary Edition,2016-11-16,0,4.99,0
11631,Gods and Idols,2016-12-12,0,0,0
11632,Space Junk Patrol,2016-12-01,0,5.99,0
11633,Tales of Berseria,2017-01-26,0,49.99,0
11634,Breakroom,2016-11-01,0,7.99,0
11635,Sethian,2016-11-09,0,4.99,0
11636,Melon Simulator,2016-11-03,0,9.99,0
11637,Street Posse Showdown,2016-11-21,0,19.99,0
11638,Escape: Sierra Leone,2016-12-05,0,19.99,0
11639,Mindball Play,2016-12-01,0,6.99,0
11640,Watch_Dogs 2,2016-11-28,17,59.99,13
11641,Minimal,2016-12-16,0,0,0
11642,Wincars Racer,2016-11-18,0,11.99,0
11643,Snakes on an Extradimensional Plane,2016-12-05,0,2.99,0
11644,Hacked,2016-11-01,0,4.99,0
11645,Quantum Chess,2016-12-12,0,0,0
11646,Spider Wars,2016-11-18,0,14.99,0
11647,DRAGON BALL XENOVERSE 2,2016-10-27,0,49.99,2
11648,FrightShow Fighter,2016-11-14,0,9.99,1
11649,Gary the Gull,2016-11-22,0,0,0
11650,Palinurus,2016-12-09,0,0,0
11651,PlayFortress,2016-12-07,0,19.99,0
11652,Steep,2016-12-02,0,59.99,1
11653,EmergeNYC,2016-11-03,0,34.99,0
11654,CAFE 0 ~The Sleeping Beast~,2016-11-11,0,21.99,2
11655,Darksiders Warmastered Edition,2016-11-29,0,19.99,0
11656,Last Survivor,2016-11-22,0,12.99,1
11657,Arcade Saga,2016-12-08,0,29.99,0
11658,Bounce,2016-11-30,0,24.99,1
11659,Runbow,2016-11-18,0,14.99,3
11660,Rage Pig,2016-11-11,0,1.99,0
11661,Genital Jousting,2016-11-17,18,4.99,0
11662,Winged Sakura: Demon Civil War,2016-12-08,0,9.99,1
11663,SwingStar VR,2016-12-15,0,0,0
11664,Emberdoom,2016-11-18,0,9.99,0
11665,Qantas VR,2016-11-14,0,0,0
11666,Yu-Gi-Oh! Legacy of the Duelist,2016-12-07,0,19.99,17
11667,Nitroplus Blasterz: Heroines Infinite Duel,2016-12-08,0,29.99,0
11668,JOLT: Super Robot Racer,2016-11-15,0,4.99,0
11669,Angeldust,2016-11-18,0,0,0
11670,Her Majesty's SPIFFING,2016-12-07,0,18.99,0
11671,Werewolves Within,2016-12-06,0,29.99,0
11672,Weird Hero,2016-11-18,0,3.99,0
11673,Grim Dragons,2017-02-01,0,0,0
11674,Notruf 112,2016-11-09,0,34.99,0
11675,Project Syria,2016-11-01,0,0,0
11676,Monster Puzzle,2016-12-08,0,0.99,0
11677,EARTH'S DAWN,2016-12-07,0,29.99,0
11678,Fractasia VR,2016-11-17,0,0,0
11679,ConflictCraft,2016-12-08,0,2.99,0
11680,Deios II // DEIDIA,2016-12-08,0,9.99,0
11681,LaserCat,2016-12-08,0,0.99,0
11682,J.A.C.K.,2016-12-15,0,0,0
11683,Mystic Diary - Quest for Lost Brother,2016-12-08,0,6.99,0
11684,CONSTRUCT,2016-12-02,0,7.99,0
11685,Crystal Quest Classic,2016-11-23,0,1.99,0
11686,Fist of Physics,2016-12-15,0,0,0
11687,Secret Santa,2016-12-01,0,2.99,0
11688,Get The Gems,2016-11-11,0,0.99,0
11689,CyberLink PowerDirector 15 Ultra,2016-11-28,0,99.99,0
11690,CyberLink PhotoDirector 8 Ultra,2016-11-07,0,99.99,0
11691,Orczz,2016-11-17,0,4.99,0
11692,ATV Quadracer Ultimate,2016-11-18,0,12.99,0
11693,Roadworks - The Simulation,2016-11-30,0,9.99,0
11694,Ultimate General: Civil War,2016-11-16,0,29.99,0
11695,Endless Fables: The Minotaur's Curse,2016-12-15,0,0,0
11696,Escape from Pleasure Planet,2016-12-15,0,0,0
11697,Salvaged,2016-11-17,0,12.99,0
11698,Downward,2016-12-19,0,0,0
11699,Bicyclism EP,2016-11-14,0,7.99,1
11700,Island Simulator 2016,2016-11-28,0,7.99,2
11701,Ashes of the Singularity: Escalation,2016-11-10,0,39.99,0
11702,Dragon Knight,2016-11-22,17,3.99,0
11703,Anime Studio Simulator,2016-11-02,0,9.99,1
11704,Strategy & Tactics: Dark Ages,2016-12-12,0,0,0
11705,Project Lounge,2016-11-03,0,5.99,0
11706,QUBIC,2016-11-18,0,1.99,0
11707,Colony,2016-11-29,0,1.99,0
11708,Mr. Massagy,2016-12-05,0,5.99,0
11709,Base Raid,2016-11-17,0,5.99,0
11710,Glass Masquerade,2016-11-18,0,5.99,0
11711,Nanuleu,2016-11-16,0,2.99,0
11712,Kite,2016-11-11,0,9.99,0
11713,Drunk On Nectar,2016-11-16,0,14.99,0
11714,Quern - Undying Thoughts,2016-11-28,0,24.99,0
11715,Drop Alive,2016-12-06,0,0,1
11716,Vive le Roi,2017-02-14,0,0,0
11717,SkyTime,2016-12-02,0,0.99,0
11718,Line of Sight: Vietnam,2016-12-01,0,9.99,0
11719,SENRAN KAGURA Bon Appetit!,2016-11-10,0,29.99,0
11720,Unreal Heroes,2016-11-03,0,9.99,0
11721,Juno's Darkest Hour,2016-12-19,0,0,0
11722,Flying Baron 1916,2016-11-11,0,14.99,0
11723,Aztecalypse,2016-11-11,0,1.99,0
11724,Publisher Tycoon,2016-11-28,0,9.99,0
11725,Crate Punks,2016-12-02,0,0.99,0
11726,Surgeon Simulator: Experience Reality,2016-12-05,0,19.99,0
11727,Soda Girls,2016-11-07,0,8.99,0
11728,NBA 2KVR Experience,2016-11-21,0,14.99,0
11729,Zenza,2016-11-23,0,3.99,1
11730,Remembering Pearl Harbor,2016-12-07,0,9.99,0
11731,GUILTY GEAR Xrd -REVELATOR-,2016-12-14,0,0,6
11732,INTERSHELTER,2016-11-20,0,12.99,0
11733,The Journey Of Forgotten Memories,2016-11-24,0,9.99,0
11734,DWVR,2016-12-15,0,0,0
11735,MetalNoise,2016-11-02,10,0.99,0
11736,The Electric Shocktopus,2016-11-30,0,5.99,0
11737,Life of a caveman,2017-08-01,0,0,0
11738,Autumn Dream,2016-11-05,0,2.99,0
11739,Medieval Defenders,2016-11-11,0,0,1
11740,God Of Arrows VR,2016-11-02,0,7.99,0
11741,Ant-gravity: Tiny's Adventure,2016-12-16,0,0,0
11742,GUN GODZ,2016-08-29,0,0,0
11743,Doritos VR Battle,2016-11-04,0,2.99,0
11744,peakvox Escape Virus HD,2016-11-09,0,6.99,0
11745,Fated Souls 2,2016-12-02,0,8.99,0
11746,Escape From Nazi Labs,2016-11-08,0,9.99,0
11747,Alicemare,2016-11-21,0,2.99,0
11748,Nock: Hidden Arrow,2016-11-29,0,9.99,0
11749,Resin,2016-11-11,0,4.99,0
11750,Garden Wars,2016-11-09,0,4.99,0
11751,Silhouette,2016-11-13,0,4.99,0
11752,Lifeliqe VR Museum,2016-11-04,0,0,0
11753,Jumper Jape,2016-11-17,0,1.99,0
11754,Cubotrox,2016-11-11,0,5.99,0
11755,Galaxy Commando,2016-12-02,12,1.99,0
11756,Handball 17,2016-11-15,0,44.99,0
11757,Bubble Labs VR,2016-11-18,0,2.99,0
11758,CGWallpapers.com,2016-11-30,0,4.99,0
11759,Captain Kaon,2016-11-16,0,6.99,0
11760,Demon Hunter 3: Revelation,2016-12-01,0,9.99,0
11761,Donuts'n'Justice,2016-11-22,0,4.99,0
11762,Keep Defending,2016-12-08,0,6.99,0
11763,Marvelous Designer 6 For Steam,2016-11-23,0,320,0
11764,Darkness and Flame: Born of Fire,2016-12-08,0,6.99,0
11765,Patchwork,2016-12-06,0,4.99,0
11766,Wells,2017-01-30,0,0,1
11767,Drunkn Bar Fight,2016-11-28,0,11.99,0
11768,Rugby Union Team Manager 2017,2016-11-25,0,39.99,0
11769,Operation: New Earth,2016-12-12,0,0,0
11770,Eisenwald: Blood of November,2016-11-01,0,8.99,0
11771,SosSurvival,2016-12-20,0,0,0
11772,Virtual-O,2016-12-07,0,39.99,0
11773,Expect The Unexpected,2016-12-08,0,12.99,0
11774,Kittypocalypse - Ungoggled,2016-11-03,0,14.99,0
11775,"Please, Don't Touch Anything 3D",2016-12-07,0,14.99,0
11776,Fish Lake,2016-12-16,0,0,0
11777,Total Extreme Wrestling 2013,2016-12-02,0,19.99,0
11778,Ley Lines,2016-12-05,0,0,0
11779,Slymes,2016-11-25,0,9.99,0
11780,Smashbox Arena,2016-12-07,0,29.99,0
11781,Si Kancil : The Adventurous Mouse Deer,2016-11-08,0,5.99,0
11782,Subject A-119,2017-05-01,0,0,0
11783,ROM: Extraction,2016-12-07,0,19.99,0
11784,Eternal Card Game,2016-11-18,0,0,0
11785,Exoplanet: First Contact,2016-12-09,0,19.99,0
11786,Dawn's Light 2,2016-11-08,0,2.99,1
11787,Header Goal VR: Being Axel Rix,2016-11-18,0,9.99,0
11788,Time Leap Paradise SUPER LIVE!,2016-12-15,17,0,1
11789,ComPet,2016-11-29,0,0,0
11790,Super LOH,2016-12-07,0,0.99,0
11791,Don't Chat With Strangers,2017-01-06,0,0,0
11792,Campfire: One of Us Is the Killer,2016-12-07,0,2.99,0
11793,Space Trucker,2016-11-22,0,19.99,0
11794,Solitaire 220 Plus,2016-11-04,0,9.99,0
11795,4Team,2016-12-01,0,7.99,0
11796,Ancient Rome 2,2016-11-06,0,6.99,0
11797,The Secret of Middle City,2016-11-29,0,14.99,0
11798,MOORHUHN | CRAZY CHICKEN strikes back,2016-12-02,0,4.99,0
11799,3D Chess,2016-12-06,0,9.99,0
11800,VR Fun World,2016-11-21,0,29.99,0
11801,Marblize,2016-11-25,0,11.99,0
11802,Phrase Shift,2016-11-30,0,2.99,0
11803,Percussive VR,2016-11-11,0,9.99,0
11804,Perfect Fit - Totemland,2016-11-10,0,3.99,0
11805,Grimm: Dark Legacy,2016-11-02,0,14.99,0
11806,Lost Grimoires: Stolen Kingdom,2016-11-10,0,9.99,0
11807,Groggers!,2016-11-10,0,3.99,0
11808,MagixHome VR,2016-11-03,0,0,0
11809,Red Spider: Vengeance,2016-11-25,0,0,1
11810,VR Swing Table Tennis Oculus,2016-12-09,0,0,0
11811,HEROINE ANTHEM ZERO,2016-12-22,0,0,0
11812,Dante's Forest,2016-11-15,0,4.99,0
11813,Dead Hungry,2016-12-05,0,29.99,0
11814,EVE: Valkyrie,2016-11-17,0,59.99,6
11815,Triennale Game Collection,2016-12-07,0,0,0
11816,Fiery Disaster,2016-11-07,0,3.99,0
11817,Super Island God VR,2016-11-14,0,19.99,0
11818,Ball of Light,2016-12-09,0,3.99,0
11819,Space Cat,2016-12-01,0,4.99,0
11820,Tank Battle: Blitzkrieg,2016-12-07,0,9.99,0
11821,Jewel Quest Seven Seas Collector's Edition,2016-11-02,0,12.99,0
11822,Queendoom,2016-11-10,0,16.99,0
11823,Commercium,2016-11-17,0,19.99,0
11824,Hellenica,2017-01-23,0,0,0
11825,Delicious - Emily's Message in a Bottle,2016-12-14,0,0,0
11826,Lara Croft GO,2016-12-04,0,9.99,0
11827,Nuclear Contingency,2016-12-08,0,0,0
11828,PRO EVOLUTION SOCCER 2017 TRIAL EDITION,2016-11-23,0,0,0
11829,Nodiatis,2016-11-14,0,0,0
11830,PhysDrive,2016-11-14,0,0.99,0
11831,Skyway,2016-12-02,0,7.99,0
11832,TRI.DEFENDER,2016-11-02,0,1.99,0
11833,Xemo : Robot Sim,2016-11-21,0,9.99,0
11834,TZOMPANTLI,2016-11-09,0,14.99,0
11835,The Herbalist,2016-11-15,0,5.99,1
11836,Happy Maze,2016-12-30,0,0,0
11837,Pixel Gladiator,2016-11-22,0,2.99,1
11838,Lost in the Rift - Reborn,2016-11-21,0,4.99,0
11839,Lonelyland VR,2016-11-09,0,14.99,0
11840,Castle Must Be Mine,2016-11-11,0,6.99,0
11841,Crumbled World,2016-12-01,0,14.99,0
11842,HandPass VR,2016-11-24,0,10.99,0
11843,SuperMoose,2016-11-05,0,1.99,0
11844,Mr. Shadow,2016-11-17,0,4.99,0
11845,VR Laser Harp,2016-11-16,0,1.99,0
11846,Void & Nothingness,2016-12-03,0,4.99,0
11847,Horizon Of History,2016-11-16,0,9.99,0
11848,Relaxation balls,2016-11-08,0,0.99,0
11849,SONAR Home Studio,2016-12-01,0,49.99,6
11850,Holo Impact : Prologue,2016-11-10,0,14.99,0
11851,Archer Guardian VR : The Chapter Zero,2016-11-18,0,19.99,0
11852,Z`code (VR for HTC Vive),2016-11-08,0,19.99,0
11853,Damage: Sadistic Butchering of Humanity,2016-12-12,0,0,0
11854,Tyto Online,2016-11-25,0,24.99,0
11855,Next Stop 2,2016-11-06,0,6.99,0
11856,Draft Day Sports: Pro Basketball 2017,2016-11-17,0,34.99,0
11857,The Fastest Fist,2016-11-09,0,9.99,0
11858,Death Dojo,2016-11-08,0,0,0
11859,Delicious - Emilys Christmas Carol,2016-11-04,0,12.99,1
11860,Sacred Almanac Traces of Greed,2016-12-07,0,4.99,0
11861,Holy Avenger,2016-12-07,0,9.99,0
11862,Delicious - Emily's New Beginning,2016-11-24,0,12.99,0
11863,Children of Orc,2016-11-21,0,0,0
11864,Limelight VR,2016-11-25,0,7.99,0
11865,Milkmaid of the Milky Way,2017-01-05,0,0,0
11866,Badiya,2016-11-11,0,19.99,0
11867,Driver Booster 4 for Steam,2016-11-07,0,0,1
11868,Beastiarium,2016-12-05,0,14.99,0
11869,Lost Sector Online Europe,2017-01-26,0,0,0
11870,CountDown,2016-11-11,0,5.99,0
11871,Natural - Beyond Nature -,2016-12-09,0,0,0
11872,Nother,2016-12-14,0,0,0
11873,Wanderland,2016-12-19,0,0,0
11874,Luke Sidewalker,2016-12-05,0,1.99,0
11875,Hunting Unlimited 4,2016-11-03,0,9.99,0
11876,Hunting Unlimited 2009,2016-11-03,0,9.99,0
11877,Tesla's Best Friend,2016-11-11,0,3.99,0
11878,Fatal Gem VR(The First Match-3 VR Game),2016-11-23,0,9.99,0
11879,Coffin of Ashes,2016-12-08,0,6.99,0
11880,Starry Nights : Helix,2016-11-23,0,3.99,0
11881,Red Comrades 3. Return of Alaska: Reloaded,2017-11-07,0,0,0
11882,Xenus 2. White gold.,2016-11-30,0,14.99,0
11883,SPACE MOUSE,2016-11-08,0,4.99,0
11884,Dynamic,2016-11-11,0,1.99,0
11885,Acro Storm,2016-12-14,0,0,0
11886,Beat Boxer,2016-11-22,0,11.99,0
11887,Comit the Astrodian,2016-11-15,0,1.99,0
11888,Merchants & Mercenaries,2016-11-11,0,5.99,0
11889,Mechatroniks Attack,2016-12-01,0,2.99,0
11890,Midnight Carnival,2016-11-22,0,0.99,0
11891,Town of Night,2016-11-17,0,1.99,0
11892,Terminal Hacker,2016-12-01,0,0,1
11893,RYB,2016-11-17,0,4.99,0
11894,Oscar Mike VR,2016-12-01,0,19.99,0
11895,Calcflow,2016-11-10,0,24.99,0
11896,Peak Angle: Drift Online,2016-11-24,0,11.99,0
11897,Pinball FX2 VR,2016-11-29,0,14.99,2
11898,Endless Night - Alpha,2016-12-05,0,0,0
11899,Interfectorem,2016-11-04,0,4.99,0
11900,Front Office Football Eight,2016-11-23,0,29.99,0
11901,Warfleet,2016-11-07,0,9.99,0
11902,Runes,2016-11-24,0,0.99,0
11903,Space Merchants: Arena,2016-11-04,0,4.99,0
11904,Star-Twine,2016-11-30,0,6.99,0
11905,Arena Master,2016-11-17,0,14.99,0
11906,SPINGUN,2016-11-11,0,1.99,0
11907,Dark Eden,2016-11-28,0,0,0
11908,Manastorm,2016-12-30,0,0,0
11909,Sandstorm,2016-11-13,0,1.99,0
11910,Warpin: Creation (VR),2016-11-02,0,19.99,0
11911,CameraBag Photo,2016-11-01,0,49.99,0
11912,The Torus Syndicate,2016-11-22,0,14.99,0
11913,Fallen Mage,2016-11-25,0,4.99,0
11914,Counter Agents,2016-12-01,0,0,0
11915,Ironclads 2: War of the Pacific,2016-11-15,0,9.99,0
11916,Wondee,2016-12-06,0,3.99,0
11917,Incursion The Thing,2016-11-10,0,4.99,0
11918,Indie Game Sim,2016-12-08,0,7.99,0
11919,Evolution VR,2016-11-10,0,0,0
11920,Rainbow Rage Squad,2016-11-07,0,0.99,0
11921,Bunny & Piggy,2016-11-30,0,0.99,0
11922,RoboSports VR,2016-11-07,0,0,0
11923,Leviathan Starblade,2016-11-03,0,2.99,0
11924,Locked Fears,2016-11-04,0,3.99,0
11925,VRchaeology: Prologue,2016-12-01,0,0,0
11926,Happy Room,2016-12-19,0,0,0
11927,Marmoset Toolbag 3,2016-11-25,0,189,0
11928,Street Champ VR,2016-12-08,0,0.99,0
11929,RPG Fighter League,2016-11-11,0,2.99,0
11930,After Life - Story of a Father,2016-11-25,0,5.99,1
11931,Root Of Evil: The Tailor,2016-12-08,0,6.99,0
11932,One Of The Last,2016-11-03,0,12.99,0
11933,Kingdom of Aurelia: Mystery of the Poisoned Dagger,2016-11-17,0,6.99,0
11934,Stargazer Christmas,2016-12-01,0,0.99,0
11935,Azkend 2: The World Beneath,2017-01-03,0,0,0
11936,Sparkle Unleashed,2016-12-02,0,7.99,0
11937,B. Braun Future Operating Room,2016-12-09,0,0,0
11938,Chilie,2016-11-23,0,3.99,0
11939,Sphere Complex,2016-11-18,0,9.99,0
11940,Abduction Bit,2016-11-14,0,0.99,0
11941,Kitten Cannon,2016-10-31,0,0,0
11942,Brain Voyagers,2016-11-05,0,9.99,0
11943,Fresh Body,2016-11-15,13,4.99,0
11944,Micro Trial RC,2016-11-03,0,3.99,0
11945,Repulsanoid,2016-11-04,0,4.99,0
11946,Rocket Craze 3D,2016-11-18,0,3.99,0
11947,Rescue your chickens,2016-11-04,0,0.99,0
11948,Oblivion's Edge,2016-11-10,0,4.99,0
11949,WayOut,2016-11-04,0,0.99,0
11950,Spirit of Revenge: Cursed Castle Collector's Edition,2016-11-02,0,12.99,0
11951,123 Slaughter Me Street 2,2016-10-31,0,14.99,0
11952,Lord Darydikilkil,2016-11-03,0,1.99,0
11953,Sea of Lies: Mutiny of the Heart Collector's Edition,2016-11-04,0,12.99,0
11954,Myths of the World: Chinese Healer Collector's Edition,2016-11-07,0,12.99,0
11955,Danse Macabre: The Last Adagio Collector's Edition,2016-11-09,0,12.99,0
11956,Star Fight,2016-11-11,0,3.99,0
11957,Last Days of Spring 2,2016-11-17,0,6.99,1
11958,Sarab: The Dark Tower,2016-11-17,0,1.99,0
11959,Goblin and Coins,2016-11-08,0,1.99,0
11960,TWIN BROS,2016-11-29,0,2.99,0
11961,Bad birthday,2016-11-11,0,4.99,0
11962,Counter Fight,2016-11-14,0,7.99,0
11963,Unearthed Inc: The Lost Temple,2016-12-16,0,0,0
11964,Depression,2016-11-21,0,3.99,0
11965,Survival VR,2016-11-27,0,2.99,0
11966,Crystal Shard Adventure Bundle,2016-11-11,0,0,0
11967,Pro Skater 2D,2016-11-02,0,0.99,0
11968,datavizVR,2016-12-05,0,0,0
11969,Escape!VR -The Basement-,2016-11-07,0,11.99,0
11970,Brick Rigs,2016-11-07,0,14.99,0
11971,Orbit - Playing with Gravity,2016-11-09,0,9.99,0
11972,Whiplash - Crash Valley,2016-12-07,0,9.99,0
11973,CAGE,2016-11-14,0,0,0
11974,Willi's Haunted Hayride,2016-11-02,0,2.99,0
11975,Hade,2016-12-02,0,2.99,0
11976,Pure Heart,2016-11-14,0,0.99,1
11977,Invaders!,2016-11-08,0,4.99,0
11978,Doomsday Survival:Training,2016-11-30,0,9.99,0
11979,Fancy Trangram VR,2016-11-03,0,0.99,0
11980,Primitive Road,2016-11-18,0,2.99,0
11981,tayutama 2 -you're the only one-,2016-12-09,15,29.99,0
11982,Anguished,2016-11-02,0,0.99,0
11983,[R.U.M.A],2016-11-05,0,3.99,0
11984,Project Abyss,2016-11-18,0,8.99,1
11985,Jade's Journey,2016-12-09,0,0,0
11986,Ninja Smasher!,2016-11-24,0,4.99,0
11987,Keep Watching,2016-11-14,0,2.99,0
11988,8-Bit Arena VR,2016-11-26,0,1.99,0
11989,Rite of Passage: The Perfect Show Collector's Edition,2016-11-11,0,12.99,0
11990,Saga of the North Wind,2016-11-17,0,4.99,0
11991,Speech Trainer,2016-11-11,0,0,0
11992,Dexodonex,2016-12-07,0,1.99,0
11993,Fastigium,2016-12-16,13,0,0
11994,Escape The Island,2016-11-10,0,7.99,0
11995,Escape Artist: The Trial,2016-12-07,0,3.99,0
11996,BASMENT DWELLERS,2016-11-22,0,8.99,0
11997,Timber! The Logging Experts,2016-11-18,0,7.99,0
11998,Alpine Ski VR,2016-12-16,0,0,0
11999,Into The Unknown,2016-11-09,0,0,0
12000,VR Dungeon,2016-12-02,0,4.99,0
12001,"Warhammer 40,000: Space Wolf",2017-02-16,0,0,0
12002,Drift King: Survival,2016-11-24,0,11.99,0
12003,Space Ghost Pirate Zombie Slayer,2016-11-21,0,1.99,0
12004,Pirate Defense,2016-11-11,0,9.99,0
12005,Skill Master VR -- Learn Meditation,2016-11-21,0,14.99,0
12006,The Purge Day,2016-11-25,0,2.99,0
12007,Destination Ares,2016-11-14,0,11.99,0
12008,Hex Phase,2016-11-25,0,0.99,0
12009,iFactor,2016-12-15,0,0,0
12010,Hot Squat,2016-11-22,0,0,0
12011,ArsonVille,2016-11-24,0,3.99,0
12012,ICEY,2016-11-17,0,10.99,0
12013,Hand Eye Cubination,2016-12-01,0,9.99,0
12014,Echo Lake,2017-01-27,0,0,0
12015,ARK BOX Unlimited,2016-11-29,0,4.99,0
12016,Once in Yaissor,2016-11-09,0,0.99,0
12017,Lunar Stone: Origin of Blood,2016-11-18,0,24.99,0
12018,DeathMetal,2016-11-18,0,1.99,0
12019,100nya,2016-11-12,0,0.99,0
12020,Mystic Defense,2016-11-23,0,9.99,0
12021,Desert Ride Coaster,2016-12-07,0,0,0
12022,Frequent Flyer,2017-01-20,0,0,0
12023,Himawari - The Sunflower -,2016-12-09,0,0,0
12024,Rage Wars,2016-11-17,0,0.99,0
12025,BladeShield,2016-11-28,0,2.99,0
12026,CRACKHEAD,2016-11-10,0,2.99,0
12027,Amaranthine Voyage: The Tree of Life Collector's Edition,2016-11-14,0,12.99,0
12028,Ultramegon,2017-04-28,0,0,0
12029,Rescue the Great Demon 2,2016-11-18,0,0,3
12030,Crazy Saloon VR,2016-11-30,0,9.99,0
12031,Viking Escape,2016-11-10,0,3.99,0
12032,0 Day,2016-11-15,0,6.99,0
12033,Fan Fun,2016-11-09,0,0.99,0
12034,Final Goalie: Football simulator,2016-11-17,0,9.99,0
12035,Sonic Hunter VR,2016-11-22,0,7.99,0
12036,OneManVurgeR,2016-12-16,0,0,0
12037,InfinitasDM,2016-11-28,0,9.99,0
12038,Detention,2017-01-12,0,0,0
12039,The table at war VR,2016-12-04,0,24.99,0
12040,Little Briar Rose,2016-12-02,0,7.99,0
12041,Riddles of Fate: Wild Hunt Collector's Edition,2016-11-16,0,12.99,0
12042,Infestation: The New Z,2016-11-22,0,0,0
12043,Gunmetal Arcadia Zero,2016-11-15,0,5.99,1
12044,Crazy Oafish Ultra Blocks: Big Sale,2016-12-16,0,0,0
12045,A Magical High School Girl,2016-11-22,0,9.99,0
12046,Japanese School Life,2016-11-22,0,9.99,0
12047,"Love, Guitars, and the Nashville Skyline",2016-11-22,0,9.99,0
12048,The Rake: Red Forest,2016-11-16,0,4.99,0
12049,Zolg,2016-12-02,0,0.99,0
12050,Masked Forces,2016-11-23,0,0.99,0
12051,Adrenaline adventure,2016-11-17,0,4.99,0
12052,Galactic Landing,2016-12-09,0,1.99,0
12053,Burgers 2,2017-01-06,0,0,0
12054,Madness,2016-11-22,0,2.99,0
12055,Fairyland: Fairy Power,2016-11-10,0,1.99,0
12056,Gold Crusader,2016-11-22,0,2.99,0
12057,Neon Arena,2016-12-01,0,9.99,0
12058,Turret Architect,2016-11-28,0,2.99,0
12059,Galactic Fighter,2016-12-05,0,0.99,0
12060,Reptilians Must Die!,2016-11-24,0,0,0
12061,"Drones, The Human Condition",2016-12-01,0,2.99,0
12062,PHAT STACKS,2016-11-29,0,1.99,0
12063,Seven Seas Solitaire,2016-11-29,0,9.99,0
12064,Off-Road Paradise: Trial 4x4,2016-12-09,0,12.99,0
12065,Disoriented,2016-11-21,0,3.99,0
12066,Neon Prism,2016-11-18,0,1.99,0
12067,Age of Farming,2016-11-18,0,4.99,0
12068,King Kaiju,2016-11-22,0,4.99,0
12069,INTRUDER - WAR AREAS,2016-12-12,0,0,0
12070,Marrow,2016-11-25,0,9.99,0
12071,SourVR Video Player,2016-11-21,0,0,0
12072,Star Phoenix,2016-11-24,0,19.99,0
12073,Warbands: Bushido,2016-11-29,0,6.99,0
12074,GemWars,2016-11-29,0,15.99,0
12075,Gladiator School,2016-12-08,0,9.99,0
12076,Charlie's Adventure,2016-11-29,0,3.99,0
12077,Dreamcage Escape,2016-11-16,0,3.99,0
12078,Rage Against The Zombies,2017-01-13,0,0,0
12079,BuildMoreCubes,2016-11-21,0,4.99,0
12080,REC,2016-12-15,0,0,0
12081,Dream Quest,2016-12-08,0,9.99,0
12082,Hello Charlotte,2016-11-21,0,4.99,0
12083,Germ Wars,2016-11-21,0,0.99,0
12084,Empyrean,2016-12-01,0,5.99,0
12085,I Hate Santa,2016-12-02,0,2.99,0
12086,Giants: Citizen Kabuto,2016-12-02,0,9.99,0
12087,Pawn,2016-12-09,0,6.99,0
12088,Atom Fishing II,2016-11-29,0,0,0
12089,My Pet Rock,2017-01-02,0,0,0
12090,Magnificent Ships: Volume 1,2016-11-28,0,11.99,0
12091,Azurea Juncture,2016-11-15,0,4.99,0
12092,Sunset's Ashes,2016-11-17,0,0,1
12093,REVIVAL RESET,2016-12-23,0,0,0
12094,JETPACK PORTER,2016-12-04,0,4.99,0
12095,Princess Kidnapper VR,2016-11-17,0,6.99,0
12096,Candy Island,2016-11-27,0,6.99,0
12097,Cannonfire Concerto,2016-12-08,0,3.99,0
12098,The Night Christmas Ended,2016-12-04,0,4.99,1
12099,Mad Hunter,2016-11-28,18,0.99,0
12100,Steel Invaders,2016-11-23,0,0.99,0
12101,STAR KINGDOM : The Elements,2016-12-07,0,1.99,0
12102,it's always monday,2016-11-22,0,0,0
12103,The Agency of Anomalies: Cinderstone Orphanage Collector's Edition,2016-11-21,0,12.99,0
12104,Work VR Shop,2016-12-07,0,6.99,0
12105,Club Naughty,2016-11-18,18,9.99,0
12106,Cosmic Sugar VR,2016-11-27,0,0,0
12107,Royal Detective: The Lord of Statues Collector's Edition,2016-11-23,0,12.99,0
12108,Danny's War,2016-11-23,0,1.99,0
12109,Thunder Spheres,2016-12-09,0,12.99,0
12110,Sunset Rangers,2016-11-28,0,14.99,0
12111,Demented Pixie,2016-12-07,0,0,0
12112,Sleengster,2016-12-02,0,0.99,0
12113,Time Tenshi 2: Special Edition,2016-11-21,0,15.99,0
12114,Broken Blue,2016-12-09,0,0,0
12115,Shrouded Tales: The Spellbound Land Collector's Edition,2016-11-28,0,12.99,0
